588,14,12,7,6,4,1
589,14,12,7,6,3,1
590,14,12,7,6,2,1
591,14,12,7,5,4,1
592,14,12,7,5,3,1
593,14,12,7,5,2,1
594,14,12,7,4,3,1
595,14,12,7,4,2,1
596,14,12,7,3,2,1
597,14,12,6,5,4,1
598,14,12,6,5,3,1
599,14,12,6,5,2,1
600,14,12,6,4,3,1
601,14,12,6,4,2,1
602,14,12,6,3,2,1
603,14,12,5,4,3,1
604,14,12,5,4,2,1
605,14,12,5,3,2,1
606,14,12,4,3,2,1
607,14,11,10,9,8,1
608,14,11,10,9,7,1
609,14,11,10,9,6,1
610,14,11,10,9,5,1
611,14,11,10,9,4,1
612,14,11,10,9,3,1
613,14,11,10,9,2,1
614,14,11,10,8,7,1
615,14,11,10,8,6,1
616,14,11,10,8,5,1
617,14,11,10,8,4,1
618,14,11,10,8,3,1
619,14,11,10,8,2,1
620,14,11,10,7,6,1
621,14,11,10,7,5,1
622,14,11,10,7,4,1
623,14,11,10,7,3,1
624,14,11,10,7,2,1
625,14,11,10,6,5,1
626,14,11,10,6,4,1
627,14,11,10,6,3,1
628,14,11,10,6,2,1
629,14,11,10,5,4,1
630,14,11,10,5,3,1
631,14,11,10,5,2,1
632,14,11,10,4,3,1
633,14,11,10,4,2,1
634,14,11,10,3,2,1
635,14,11,9,8,7,1
636,14,11,9,8,6,1
637,14,11,9,8,5,1
638,14,11,9,8,4,1
639,14,11,9,8,3,1
640,14,11,9,8,2,1
641,14,11,9,7,6,1
642,14,11,9,7,5,1
643,14,11,9,7,4,1
644,14,11,9,7,3,1
645,14,11,9,7,2,1
646,14,11,9,6,5,1
647,14,11,9,6,4,1
648,14,11,9,6,3,1
649,14,11,9,6,2,1
650,14,11,9,5,4,1
651,14,11,9,5,3,1
652,14,11,9,5,2,1
653,14,11,9,4,3,1
654,14,11,9,4,2,1
655,14,11,9,3,2,1
656,14,11,8,7,6,1
657,14,11,8,7,5,1
658,14,11,8,7,4,1
659,14,11,8,7,3,1
660,14,11,8,7,2,1
661,14,11,8,6,5,1
662,14,11,8,6,4,1
663,14,11,8,6,3,1
664,14,11,8,6,2,1
665,14,11,8,5,4,1
666,14,11,8,5,3,1
667,14,11,8,5,2,1
668,14,11,8,4,3,1
669,14,11,8,4,2,1
670,14,11,8,3,2,1
671,14,11,7,6,5,1
672,14,11,7,6,4,1
673,14,11,7,6,3,1
674,14,11,7,6,2,1
675,14,11,7,5,4,1
676,14,11,7,5,3,1
677,14,11,7,5,2,1
678,14,11,7,4,3,1
679,14,11,7,4,2,1
680,14,11,7,3,2,1
681,14,11,6,5,4,1
682,14,11,6,5,3,1
683,14,11,6,5,2,1
684,14,11,6,4,3,1
685,14,11,6,4,2,1
686,14,11,6,3,2,1
687,14,11,5,4,3,1
688,14,11,5,4,2,1
689,14,11,5,3,2,1
690,14,11,4,3,2,1
691,14,10,9,8,7,1
692,14,10,9,8,6,1
693,14,10,9,8,5,1
694,14,10,9,8,4,1
695,14,10,9,8,3,1
696,14,10,9,8,2,1
697,14,10,9,7,6,1
698,14,10,9,7,5,1
699,14,10,9,7,4,1
700,14,10,9,7,3,1
701,14,10,9,7,2,1
702,14,10,9,6,5,1
703,14,10,9,6,4,1
704,14,10,9,6,3,1
705,14,10,9,6,2,1
706,14,10,9,5,4,1
707,14,10,9,5,3,1
708,14,10,9,5,2,1
709,14,10,9,4,3,1
710,14,10,9,4,2,1
711,14,10,9,3,2,1
712,14,10,8,7,6,1
713,14,10,8,7,5,1
714,14,10,8,7,4,1
715,14,10,8,7,3,1
716,14,10,8,7,2,1
717,14,10,8,6,5,1
718,14,10,8,6,4,1
719,14,10,8,6,3,1
720,14,10,8,6,2,1
721,14,10,8,5,4,1
722,14,10,8,5,3,1
723,14,10,8,5,2,1
724,14,10,8,4,3,1
725,14,10,8,4,2,1
726,14,10,8,3,2,1
727,14,10,7,6,5,1
728,14,10,7,6,4,1
729,14,10,7,6,3,1
730,14,10,7,6,2,1
731,14,10,7,5,4,1
732,14,10,7,5,3,1
733,14,10,7,5,2,1
734,14,10,7,4,3,1
735,14,10,7,4,2,1
736,14,10,7,3,2,1
737,14,10,6,5,4,1
738,14,10,6,5,3,1
739,14,10,6,5,2,1
740,14,10,6,4,3,1
741,14,10,6,4,2,1
742,14,10,6,3,2,1
743,14,10,5,4,3,1
744,14,10,5,4,2,1
745,14,10,5,3,2,1
746,14,10,4,3,2,1
747,14,9,8,7,6,1
748,14,9,8,7,5,1
749,14,9,8,7,4,1
750,14,9,8,7,3,1
751,14,9,8,7,2,1
752,14,9,8,6,5,1
753,14,9,8,6,4,1
754,14,9,8,6,3,1
755,14,9,8,6,2,1
756,14,9,8,5,4,1
757,14,9,8,5,3,1
758,14,9,8,5,2,1
759,14,9,8,4,3,1
760,14,9,8,4,2,1
761,14,9,8,3,2,1
762,14,9,7,6,5,1
763,14,9,7,6,4,1
764,14,9,7,6,3,1
765,14,9,7,6,2,1
766,14,9,7,5,4,1
767,14,9,7,5,3,1
768,14,9,7,5,2,1
769,14,9,7,4,3,1
770,14,9,7,4,2,1
771,14,9,7,3,2,1
772,14,9,6,5,4,1
773,14,9,6,5,3,1
774,14,9,6,5,2,1
775,14,9,6,4,3,1
776,14,9,6,4,2,1
777,14,9,6,3,2,1
778,14,9,5,4,3,1
779,14,9,5,4,2,1
780,14,9,5,3,2,1
781,14,9,4,3,2,1
782,14,8,7,6,5,1
783,14,8,7,6,4,1
784,14,8,7,6,3,1
785,14,8,7,6,2,1
786,14,8,7,5,4,1
787,14,8,7,5,3,1
788,14,8,7,5,2,1
789,14,8,7,4,3,1
790,14,8,7,4,2,1
791,14,8,7,3,2,1
792,14,8,6,5,4,1
793,14,8,6,5,3,1
794,14,8,6,5,2,1
795,14,8,6,4,3,1
796,14,8,6,4,2,1
797,14,8,6,3,2,1
798,14,8,5,4,3,1
799,14,8,5,4,2,1
800,14,8,5,3,2,1
801,14,8,4,3,2,1
802,14,7,6,5,4,1
803,14,7,6,5,3,1
804,14,7,6,5,2,1
805,14,7,6,4,3,1
806,14,7,6,4,2,1
807,14,7,6,3,2,1
808,14,7,5,4,3,1
809,14,7,5,4,2,1
810,14,7,5,3,2,1
811,14,7,4,3,2,1
812,14,6,5,4,3,1
813,14,6,5,4,2,1
814,14,6,5,3,2,1
815,14,6,4,3,2,1
816,13,12,11,10,8,1
817,13,12,11,10,7,1
818,13,12,11,10,6,1
819,13,12,11,10,5,1
820,13,12,11,10,4,1
821,13,12,11,10,3,1
822,13,12,11,10,2,1
823,13,12,11,9,8,1
824,13,12,11,9,7,1
825,13,12,11,9,6,1
826,13,12,11,9,5,1
827,13,12,11,9,4,1
828,13,12,11,9,3,1
829,13,12,11,9,2,1
830,13,12,11,8,7,1
831,13,12,11,8,6,1
832,13,12,11,8,5,1
833,13,12,11,8,4,1
834,13,12,11,8,3,1
835,13,12,11,8,2,1
836,13,12,11,7,6,1
837,13,12,11,7,5,1
838,13,12,11,7,4,1
839,13,12,11,7,3,1
840,13,12,11,7,2,1
841,13,12,11,6,5,1
842,13,12,11,6,4,1
843,13,12,11,6,3,1
844,13,12,11,6,2,1
845,13,12,11,5,4,1
846,13,12,11,5,3,1
847,13,12,11,5,2,1
848,13,12,11,4,3,1
849,13,12,11,4,2,1
850,13,12,11,3,2,1
851,13,12,10,9,8,1
852,13,12,10,9,7,1
853,13,12,10,9,6,1
854,13,12,10,9,5,1
855,13,12,10,9,4,1
856,13,12,10,9,3,1
857,13,12,10,9,2,1
858,13,12,10,8,7,1
859,13,12,10,8,6,1
860,13,12,10,8,5,1
861,13,12,10,8,4,1
862,13,12,10,8,3,1
863,13,12,10,8,2,1
864,13,12,10,7,6,1
865,13,12,10,7,5,1
866,13,12,10,7,4,1
867,13,12,10,7,3,1
868,13,12,10,7,2,1
869,13,12,10,6,5,1
870,13,12,10,6,4,1
871,13,12,10,6,3,1
872,13,12,10,6,2,1
873,13,12,10,5,4,1
874,13,12,10,5,3,1
875,13,12,10,5,2,1
876,13,12,10,4,3,1
877,13,12,10,4,2,1
878,13,12,10,3,2,1
879,13,12,9,8,7,1
880,13,12,9,8,6,1
881,13,12,9,8,5,1
882,13,12,9,8,4,1
883,13,12,9,8,3,1
884,13,12,9,8,2,1
885,13,12,9,7,6,1
886,13,12,9,7,5,1
887,13,12,9,7,4,1
888,13,12,9,7,3,1
889,13,12,9,7,2,1
890,13,12,9,6,5,1
891,13,12,9,6,4,1
892,13,12,9,6,3,1
893,13,12,9,6,2,1
894,13,12,9,5,4,1
895,13,12,9,5,3,1
896,13,12,9,5,2,1
897,13,12,9,4,3,1
898,13,12,9,4,2,1
899,13,12,9,3,2,1
900,13,12,8,7,6,1
901,13,12,8,7,5,1
902,13,12,8,7,4,1
903,13,12,8,7,3,1
904,13,12,8,7,2,1
905,13,12,8,6,5,1
906,13,12,8,6,4,1
907,13,12,8,6,3,1
908,13,12,8,6,2,1
909,13,12,8,5,4,1
910,13,12,8,5,3,1
911,13,12,8,5,2,1
912,13,12,8,4,3,1
913,13,12,8,4,2,1
914,13,12,8,3,2,1
915,13,12,7,6,5,1
916,13,12,7,6,4,1
917,13,12,7,6,3,1
918,13,12,7,6,2,1
919,13,12,7,5,4,1
920,13,12,7,5,3,1
921,13,12,7,5,2,1
922,13,12,7,4,3,1
923,13,12,7,4,2,1
924,13,12,7,3,2,1
925,13,12,6,5,4,1
926,13,12,6,5,3,1
927,13,12,6,5,2,1
928,13,12,6,4,3,1
929,13,12,6,4,2,1
930,13,12,6,3,2,1
931,13,12,5,4,3,1
932,13,12,5,4,2,1
933,13,12,5,3,2,1
934,13,12,4,3,2,1
935,13,11,10,9,8,1
936,13,11,10,9,7,1
937,13,11,10,9,6,1
938,13,11,10,9,5,1
939,13,11,10,9,4,1
940,13,11,10,9,3,1
941,13,11,10,9,2,1
942,13,11,10,8,7,1
943,13,11,10,8,6,1
944,13,11,10,8,5,1
945,13,11,10,8,4,1
946,13,11,10,8,3,1
947,13,11,10,8,2,1
948,13,11,10,7,6,1
949,13,11,10,7,5,1
950,13,11,10,7,4,1
951,13,11,10,7,3,1
952,13,11,10,7,2,1
953,13,11,10,6,5,1
954,13,11,10,6,4,1
955,13,11,10,6,3,1
956,13,11,10,6,2,1
957,13,11,10,5,4,1
958,13,11,10,5,3,1
959,13,11,10,5,2,1
960,13,11,10,4,3,1
961,13,11,10,4,2,1
962,13,11,10,3,2,1
963,13,11,9,8,7,1
964,13,11,9,8,6,1
965,13,11,9,8,5,1
966,13,11,9,8,4,1
967,13,11,9,8,3,1
968,13,11,9,8,2,1
969,13,11,9,7,6,1
970,13,11,9,7,5,1
971,13,11,9,7,4,1
972,13,11,9,7,3,1
973,13,11,9,7,2,1
974,13,11,9,6,5,1
975,13,11,9,6,4,1
976,13,11,9,6,3,1
977,13,11,9,6,2,1
978,13,11,9,5,4,1
979,13,11,9,5,3,1
980,13,11,9,5,2,1
981,13,11,9,4,3,1
982,13,11,9,4,2,1
983,13,11,9,3,2,1
984,13,11,8,7,6,1
985,13,11,8,7,5,1
986,13,11,8,7,4,1
987,13,11,8,7,3,1
988,13,11,8,7,2,1
989,13,11,8,6,5,1
990,13,11,8,6,4,1
991,13,11,8,6,3,1
992,13,11,8,6,2,1
993,13,11,8,5,4,1
994,13,11,8,5,3,1
995,13,11,8,5,2,1
996,13,11,8,4,3,1
997,13,11,8,4,2,1
998,13,11,8,3,2,1
999,13,11,7,6,5,1
